State,Month,Region_Type,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
Telangana,July,Rural,41246.0,57.0,242.0,14432.0,2915.0,3.0,34.0,310296.0,26818.0,38415.0,7.0,31111.0,2199.0,4.0,1122.0,1078.0
Telangana,July,Urban,25304.0,8.0,7.0,12404.0,2444.0,201.0,2.0,48010.0,13919.0,17956.0,0.0,20979.0,1469.0,0.0,664.0,425.0
Telangana,June,Rural,41638.0,68.0,233.0,13358.0,2680.0,2.0,9.0,306283.0,25455.0,39043.0,7.0,29150.0,1951.0,3.0,895.0,1469.0
Telangana,June,Urban,21080.0,4.0,8.0,9393.0,1843.0,84.0,1.0,53570.0,13645.0,17102.0,1.0,25524.0,1095.0,0.0,632.0,492.0
Telangana,March,Rural,38430.0,36.0,252.0,12481.0,1499.0,1.0,22.0,320345.0,22522.0,34517.0,2.0,25513.0,1568.0,0.0,1126.0,1050.0
Telangana,March,Urban,21207.0,5.0,4.0,11010.0,1420.0,42.0,5.0,48439.0,12352.0,15698.0,0.0,18020.0,1021.0,0.0,519.0,636.0
Telangana,May,Rural,42096.0,75.0,244.0,15485.0,2822.0,29.0,33.0,291001.0,27834.0,36316.0,12.0,32105.0,2372.0,2.0,947.0,1352.0
Telangana,May,Urban,22205.0,7.0,9.0,11217.0,1379.0,89.0,5.0,48904.0,15502.0,16353.0,1.0,28311.0,1586.0,2.0,810.0,520.0
Telangana,November,Rural,39291.0,55.0,263.0,14412.0,2110.0,29.0,20.0,331738.0,26557.0,34049.0,10.0,30513.0,1896.0,2.0,1452.0,1629.0
Telangana,November,Urban,26390.0,7.0,10.0,12448.0,1342.0,4.0,1.0,55781.0,15191.0,16834.0,1.0,22731.0,1553.0,2.0,632.0,533.0
Telangana,October,Rural,37237.0,65.0,306.0,15561.0,2500.0,0.0,18.0,310958.0,28034.0,36232.0,11.0,31407.0,2370.0,3.0,1180.0,1530.0
Telangana,October,Urban,24544.0,6.0,3.0,12782.0,1855.0,146.0,2.0,50069.0,14842.0,15455.0,0.0,23438.0,1391.0,2.0,945.0,344.0
Telangana,September,Rural,38304.0,59.0,298.0,12687.0,2767.0,83.0,19.0,303831.0,27597.0,34987.0,8.0,29478.0,2046.0,0.0,971.0,1478.0
Telangana,September,Urban,23753.0,10.0,2.0,11511.0,2041.0,3.0,1.0,39047.0,15016.0,16436.0,1.0,22450.0,1469.0,0.0,653.0,443.0
Tripura,April,Rural,5240.0,1.0,21.0,691.0,1426.0,66.0,0.0,11864.0,3145.0,2803.0,6.0,3173.0,356.0,0.0,57.0,74.0
Tripura,April,Urban,396.0,0.0,0.0,283.0,107.0,0.0,0.0,1463.0,461.0,275.0,0.0,457.0,36.0,0.0,2.0,1.0
Tripura,August,Rural,5361.0,8.0,18.0,769.0,690.0,168.0,0.0,14402.0,3445.0,4037.0,4.0,3680.0,480.0,0.0,98.0,57.0
Tripura,August,Urban,369.0,0.0,0.0,337.0,22.0,5.0,0.0,1757.0,532.0,337.0,0.0,545.0,65.0,0.0,1.0,0.0
Tripura,December,Rural,4517.0,6.0,9.0,799.0,644.0,60.0,0.0,12804.0,3780.0,3484.0,3.0,3984.0,537.0,2.0,131.0,77.0
Tripura,December,Urban,382.0,0.0,0.0,401.0,15.0,3.0,0.0,1717.0,667.0,228.0,0.0,669.0,98.0,0.0,6.0,0.0
Tripura,February,Rural,5734.0,2.0,20.0,755.0,1036.0,10.0,0.0,13871.0,3145.0,3843.0,5.0,3443.0,413.0,1.0,90.0,81.0
Tripura,February,Urban,447.0,0.0,2.0,343.0,35.0,0.0,0.0,1968.0,517.0,280.0,0.0,517.0,57.0,0.0,1.0,0.0
Tripura,January,Rural,4852.0,2.0,21.0,730.0,873.0,26.0,0.0,12490.0,3486.0,3723.0,9.0,3777.0,488.0,0.0,103.0,58.0
Tripura,January,Urban,384.0,0.0,1.0,393.0,28.0,0.0,0.0,1463.0,624.0,292.0,1.0,628.0,64.0,0.0,1.0,0.0
Tripura,July,Rural,5530.0,5.0,20.0,760.0,754.0,199.0,6.0,9498.0,3185.0,3748.0,4.0,3341.0,380.0,0.0,113.0,90.0
Tripura,July,Urban,379.0,0.0,4.0,331.0,23.0,3.0,1.0,1627.0,480.0,355.0,0.0,482.0,49.0,0.0,3.0,1.0
Tripura,June,Rural,5700.0,1.0,19.0,660.0,1085.0,326.0,0.0,9447.0,3008.0,3575.0,1.0,2996.0,419.0,0.0,107.0,57.0
Tripura,June,Urban,403.0,0.0,1.0,277.0,23.0,1.0,0.0,1495.0,433.0,263.0,0.0,444.0,51.0,0.0,2.0,1.0
Tripura,March,Rural,4950.0,1.0,9.0,718.0,1289.0,8.0,1.0,12408.0,3008.0,3548.0,5.0,3184.0,376.0,0.0,97.0,64.0
Tripura,March,Urban,407.0,1.0,0.0,308.0,33.0,0.0,0.0,1520.0,486.0,241.0,0.0,486.0,56.0,0.0,1.0,0.0
Tripura,May,Rural,5671.0,4.0,24.0,661.0,1446.0,103.0,1.0,10974.0,3070.0,3468.0,4.0,3048.0,422.0,1.0,79.0,55.0
Tripura,May,Urban,417.0,0.0,1.0,276.0,63.0,2.0,0.0,2224.0,410.0,318.0,0.0,414.0,68.0,0.0,3.0,0.0
Tripura,November,Rural,5271.0,1.0,12.0,818.0,663.0,109.0,0.0,13632.0,3746.0,4510.0,7.0,3928.0,490.0,1.0,74.0,87.0
Tripura,November,Urban,371.0,0.0,2.0,391.0,27.0,4.0,0.0,1788.0,614.0,362.0,1.0,616.0,71.0,0.0,6.0,0.0
Tripura,October,Rural,4601.0,5.0,30.0,842.0,575.0,103.0,0.0,11448.0,3838.0,4278.0,4.0,3993.0,478.0,1.0,87.0,47.0
Tripura,October,Urban,348.0,0.0,0.0,402.0,16.0,0.0,0.0,1885.0,644.0,361.0,0.0,644.0,68.0,0.0,0.0,0.0
Tripura,September,Rural,4916.0,3.0,24.0,789.0,575.0,73.0,1.0,13080.0,3676.0,4312.0,3.0,3824.0,426.0,0.0,92.0,52.0
Tripura,September,Urban,419.0,1.0,0.0,412.0,21.0,0.0,0.0,1524.0,611.0,278.0,0.0,631.0,64.0,0.0,2.0,1.0
Uttar Pradesh,April,Rural,363298.0,89.0,33.0,7624.0,27334.0,719.0,398.0,1744361.0,159253.0,217897.0,31.0,139928.0,18812.0,63.0,5349.0,6350.0
Uttar Pradesh,April,Urban,37866.0,0.0,2.0,4358.0,4755.0,91.0,13.0,300233.0,18793.0,34013.0,0.0,29006.0,1251.0,0.0,371.0,440.0
Uttar Pradesh,August,Rural,519527.0,94.0,56.0,17559.0,47081.0,1076.0,631.0,3181946.0,336867.0,403501.0,84.0,311464.0,44885.0,121.0,9725.0,11086.0
Uttar Pradesh,August,Urban,62737.0,0.0,1.0,10713.0,5559.0,249.0,4.0,621603.0,31914.0,60430.0,0.0,45374.0,1777.0,0.0,629.0,501.0
Uttar Pradesh,December,Rural,497143.0,74.0,48.0,16134.0,27435.0,791.0,362.0,2840163.0,284744.0,448277.0,75.0,262543.0,36627.0,73.0,7890.0,9567.0
Uttar Pradesh,December,Urban,62875.0,0.0,0.0,10662.0,4007.0,129.0,20.0,586458.0,35104.0,69825.0,0.0,48540.0,1544.0,0.0,467.0,571.0
Uttar Pradesh,February,Rural,535684.0,80.0,45.0,18872.0,28242.0,590.0,741.0,3143503.0,269784.0,399686.0,63.0,251939.0,30787.0,46.0,7827.0,9314.0
Uttar Pradesh,February,Urban,70323.0,0.0,0.0,13548.0,4895.0,67.0,3.0,674530.0,31798.0,61520.0,0.0,48458.0,2174.0,0.0,674.0,492.0
Uttar Pradesh,January,Rural,487632.0,66.0,36.0,17727.0,23925.0,647.0,459.0,2955477.0,272617.0,417898.0,72.0,257251.0,33386.0,59.0,8268.0,9612.0
Uttar Pradesh,January,Urban,68912.0,0.0,1.0,15833.0,4761.0,181.0,23.0,567393.0,37791.0,62791.0,0.0,49695.0,2028.0,0.0,402.0,645.0
Uttar Pradesh,July,Rural,554828.0,62.0,56.0,16570.0,52537.0,914.0,723.0,3707765.0,283483.0,388231.0,43.0,268167.0,34465.0,94.0,9724.0,11489.0
Uttar Pradesh,July,Urban,66431.0,0.0,1.0,7864.0,8059.0,197.0,45.0,727175.0,32228.0,59697.0,0.0,43630.0,1719.0,0.0,480.0,629.0
Uttar Pradesh,June,Rural,567522.0,63.0,51.0,10972.0,46908.0,1244.0,806.0,2429809.0,245927.0,381240.0,45.0,223216.0,30679.0,82.0,8673.0,10170.0
Uttar Pradesh,June,Urban,57146.0,0.0,0.0,5648.0,6047.0,300.0,19.0,539298.0,24260.0,56976.0,0.0,34510.0,1320.0,0.0,375.0,549.0
Uttar Pradesh,March,Rural,508929.0,49.0,29.0,18349.0,25341.0,708.0,443.0,3298257.0,288626.0,381458.0,32.0,274013.0,31454.0,34.0,7099.0,8708.0
Uttar Pradesh,March,Urban,62755.0,0.0,0.0,10198.0,4392.0,70.0,1.0,745645.0,27440.0,60452.0,0.0,36150.0,1418.0,0.0,359.0,324.0
Uttar Pradesh,May,Rural,499408.0,72.0,57.0,10085.0,37772.0,1254.0,680.0,2292493.0,218219.0,340039.0,53.0,196195.0,26796.0,73.0,8336.0,9085.0
Uttar Pradesh,May,Urban,54183.0,0.0,1.0,5224.0,4946.0,246.0,15.0,398901.0,22058.0,52129.0,0.0,32266.0,1411.0,1.0,453.0,539.0
Uttar Pradesh,November,Rural,476361.0,65.0,48.0,18808.0,29087.0,1090.0,346.0,2696398.0,301866.0,375893.0,87.0,280636.0,39744.0,83.0,8642.0,10473.0
Uttar Pradesh,November,Urban,68494.0,0.0,1.0,16581.0,4391.0,179.0,45.0,595667.0,52266.0,56749.0,0.0,67742.0,1682.0,0.0,373.0,529.0
Uttar Pradesh,October,Rural,512025.0,90.0,57.0,17683.0,32088.0,869.0,374.0,2684702.0,316652.0,417117.0,69.0,290329.0,42080.0,83.0,8935.0,10426.0
Uttar Pradesh,October,Urban,64618.0,0.0,2.0,10929.0,4990.0,220.0,4.0,512866.0,33849.0,64361.0,0.0,47206.0,1613.0,0.0,415.0,515.0
Uttar Pradesh,September,Rural,490410.0,64.0,61.0,17107.0,44038.0,1139.0,549.0,2797681.0,339128.0,383621.0,63.0,318638.0,45296.0,116.0,9460.0,10472.0
Uttar Pradesh,September,Urban,56677.0,0.0,1.0,9972.0,7715.0,404.0,8.0,485374.0,33288.0,60135.0,0.0,48537.0,2174.0,0.0,397.0,647.0
Uttarakhand,April,Rural,16837.0,7.0,10.0,1003.0,831.0,19.0,6.0,220112.0,6020.0,11004.0,3.0,5502.0,560.0,3.0,202.0,78.0
Uttarakhand,April,Urban,2035.0,0.0,0.0,578.0,316.0,0.0,2.0,15840.0,3080.0,1295.0,3.0,3577.0,268.0,0.0,18.0,104.0
Uttarakhand,August,Rural,15809.0,10.0,15.0,1505.0,1345.0,202.0,12.0,222796.0,8882.0,13397.0,3.0,8463.0,974.0,3.0,262.0,121.0
Uttarakhand,August,Urban,3766.0,5.0,0.0,446.0,657.0,10.0,1.0,50874.0,4269.0,2598.0,0.0,4504.0,290.0,0.0,55.0,145.0
Uttarakhand,December,Rural,13626.0,9.0,5.0,1271.0,774.0,0.0,6.0,116626.0,7803.0,13432.0,2.0,7374.0,585.0,3.0,214.0,63.0
Uttarakhand,December,Urban,2344.0,1.0,0.0,513.0,317.0,0.0,0.0,18746.0,4019.0,2012.0,0.0,4433.0,357.0,0.0,20.0,197.0
Uttarakhand,February,Rural,17052.0,8.0,10.0,1205.0,655.0,0.0,3.0,67870.0,7457.0,12342.0,3.0,6820.0,478.0,1.0,224.0,80.0
Uttarakhand,February,Urban,2722.0,0.0,2.0,352.0,420.0,0.0,5.0,16568.0,4712.0,2080.0,0.0,4864.0,334.0,0.0,19.0,162.0
Uttarakhand,January,Rural,13482.0,6.0,8.0,1367.0,672.0,10.0,4.0,97539.0,8103.0,11112.0,4.0,7680.0,606.0,0.0,207.0,60.0
Uttarakhand,January,Urban,2559.0,0.0,2.0,450.0,459.0,2.0,2.0,13517.0,4141.0,2124.0,0.0,4593.0,471.0,0.0,41.0,143.0
Uttarakhand,July,Rural,19048.0,8.0,17.0,1107.0,1532.0,12.0,21.0,320836.0,7250.0,15096.0,6.0,6975.0,818.0,2.0,256.0,133.0
Uttarakhand,July,Urban,4005.0,3.0,0.0,442.0,672.0,0.0,2.0,74882.0,3780.0,2913.0,0.0,4197.0,230.0,0.0,35.0,229.0
Uttarakhand,June,Rural,15080.0,7.0,15.0,1062.0,1309.0,0.0,1.0,268109.0,6229.0,12726.0,4.0,6008.0,741.0,1.0,180.0,133.0
Uttarakhand,June,Urban,2800.0,4.0,0.0,392.0,517.0,0.0,2.0,29188.0,3249.0,1778.0,0.0,3747.0,174.0,0.0,64.0,143.0
Uttarakhand,March,Rural,13561.0,7.0,9.0,1063.0,636.0,0.0,2.0,60004.0,6419.0,10766.0,2.0,6332.0,314.0,0.0,143.0,50.0
Uttarakhand,March,Urban,2277.0,0.0,0.0,462.0,332.0,0.0,2.0,9436.0,3969.0,1916.0,0.0,4597.0,348.0,0.0,39.0,71.0
Uttarakhand,May,Rural,17516.0,8.0,19.0,977.0,1217.0,4.0,6.0,243746.0,6421.0,13420.0,5.0,5932.0,604.0,2.0,177.0,85.0
Uttarakhand,May,Urban,2330.0,4.0,0.0,538.0,371.0,0.0,2.0,24862.0,3419.0,1478.0,0.0,3923.0,274.0,0.0,33.0,122.0
Uttarakhand,November,Rural,12733.0,9.0,15.0,1234.0,873.0,6.0,7.0,142493.0,7401.0,12895.0,2.0,7294.0,676.0,2.0,259.0,82.0
Uttarakhand,November,Urban,2405.0,1.0,2.0,472.0,331.0,12.0,3.0,18208.0,4169.0,1911.0,0.0,4542.0,174.0,0.0,19.0,193.0
Uttarakhand,October,Rural,12726.0,11.0,19.0,1348.0,868.0,1.0,6.0,162336.0,7556.0,12284.0,4.0,7307.0,652.0,1.0,251.0,63.0
Uttarakhand,October,Urban,3230.0,2.0,2.0,587.0,420.0,12.0,3.0,26373.0,3859.0,2197.0,0.0,4222.0,191.0,0.0,37.0,197.0
Uttarakhand,September,Rural,15049.0,8.0,13.0,1018.0,911.0,210.0,7.0,187959.0,8562.0,13353.0,3.0,8016.0,651.0,2.0,259.0,104.0
Uttarakhand,September,Urban,4199.0,2.0,0.0,802.0,473.0,29.0,2.0,38779.0,4257.0,2965.0,0.0,4704.0,243.0,1.0,32.0,174.0
West Bengal,April,Rural,133775.0,131.0,462.0,13178.0,22064.0,43.0,49.0,2044650.0,50807.0,87079.0,108.0,54409.0,12047.0,8.0,2857.0,346.0
West Bengal,April,Urban,19740.0,18.0,51.0,21806.0,5841.0,0.0,4.0,193754.0,24552.0,11885.0,15.0,36928.0,6458.0,2.0,1147.0,383.0
West Bengal,August,Rural,96040.0,144.0,457.0,16006.0,21278.0,33.0,63.0,2245946.0,65556.0,109818.0,207.0,70078.0,16638.0,5.0,3569.0,396.0
West Bengal,August,Urban,14567.0,16.0,52.0,27341.0,3667.0,3.0,8.0,190720.0,32196.0,15851.0,27.0,47592.0,8192.0,1.0,1219.0,455.0
West Bengal,December,Rural,119488.0,107.0,370.0,15351.0,18998.0,24.0,27.0,1947412.0,66192.0,112588.0,277.0,71773.0,15792.0,11.0,4592.0,369.0
West Bengal,December,Urban,14006.0,17.0,34.0,25412.0,4024.0,2930.0,7.0,220627.0,31601.0,12075.0,51.0,45928.0,7447.0,3.0,1982.0,413.0
West Bengal,February,Rural,143494.0,103.0,339.0,11662.0,20190.0,39.0,51.0,2053866.0,44100.0,103054.0,158.0,49042.0,11142.0,4.0,4254.0,344.0
West Bengal,February,Urban,14811.0,11.0,34.0,19268.0,5445.0,2.0,2.0,211130.0,23195.0,13227.0,19.0,33450.0,5366.0,1.0,1559.0,365.0
West Bengal,January,Rural,113614.0,104.0,352.0,14461.0,18895.0,20.0,22.0,1945912.0,57408.0,93150.0,213.0,62842.0,13743.0,4.0,4386.0,240.0
West Bengal,January,Urban,13425.0,8.0,45.0,23437.0,4437.0,2.0,14.0,226790.0,28426.0,11862.0,27.0,41623.0,6940.0,1.0,1803.0,394.0
West Bengal,July,Rural,117190.0,122.0,488.0,14567.0,23320.0,59.0,347.0,3559524.0,57049.0,114150.0,151.0,60479.0,13791.0,9.0,3764.0,553.0
West Bengal,July,Urban,17801.0,11.0,53.0,25527.0,3959.0,1.0,5.0,364281.0,27687.0,17092.0,28.0,42991.0,7710.0,4.0,1148.0,615.0
West Bengal,June,Rural,133090.0,174.0,445.0,12587.0,28530.0,13.0,34.0,2448454.0,50007.0,112969.0,149.0,52639.0,12060.0,5.0,3335.0,418.0
West Bengal,June,Urban,17033.0,17.0,41.0,21520.0,4074.0,4.0,5.0,271082.0,23570.0,14130.0,12.0,36637.0,5711.0,3.0,1043.0,580.0
West Bengal,March,Rural,126913.0,102.0,432.0,10008.0,19258.0,55.0,687.0,2161376.0,41750.0,98167.0,95.0,45689.0,9673.0,2.0,3221.0,243.0
West Bengal,March,Urban,11692.0,16.0,46.0,16569.0,3901.0,72.0,0.0,172188.0,21233.0,8438.0,19.0,36682.0,4730.0,4.0,1198.0,372.0
West Bengal,May,Rural,129494.0,133.0,467.0,13828.0,22808.0,28.0,48.0,2085902.0,55078.0,94846.0,164.0,59842.0,13612.0,13.0,3490.0,459.0
West Bengal,May,Urban,17455.0,8.0,37.0,23142.0,5327.0,5.0,5.0,188745.0,24805.0,12991.0,21.0,38553.0,5939.0,2.0,1085.0,460.0
West Bengal,November,Rural,117298.0,120.0,410.0,15627.0,19317.0,58.0,53.0,1814427.0,67130.0,103331.0,219.0,72046.0,17093.0,14.0,4177.0,325.0
West Bengal,November,Urban,15132.0,18.0,44.0,26193.0,4251.0,2938.0,2.0,232486.0,30483.0,14651.0,35.0,47767.0,8822.0,0.0,1751.0,480.0
West Bengal,October,Rural,100275.0,144.0,496.0,16038.0,18768.0,78.0,42.0,1763648.0,70800.0,101281.0,233.0,75592.0,18228.0,10.0,3543.0,390.0
West Bengal,October,Urban,12643.0,14.0,36.0,27828.0,3854.0,14.0,4.0,178123.0,32837.0,14172.0,28.0,50589.0,8768.0,3.0,1478.0,421.0
West Bengal,September,Rural,108859.0,131.0,494.0,15150.0,19998.0,19.0,54.0,1916061.0,66907.0,122388.0,193.0,70625.0,16072.0,8.0,3711.0,450.0
West Bengal,September,Urban,13211.0,7.0,56.0,25066.0,4081.0,11.0,8.0,174330.0,27887.0,14507.0,15.0,44764.0,8310.0,0.0,1434.0,488.0
